,gdp,gdp,gdp,gdp,gdp,cpi,cpi,cpi,cpi,cpi
2010-02-05,132.09952476421049,132.00189781661905,126.4935115568152,133.37312224731008,120.5335651617981,144.2033576014817,150.68358966576966,99.20723622501615,124.4206761568189,133.13198505884043
2010-02-06,132.1041455381677,132.01415598497073,126.4969684969287,133.3815473952983,120.54275942771899,144.2257137694668,150.70441622434333,99.19022130528698,124.44755753383828,133.0952886624509
2010-02-07,132.10884460103009,132.02655759160876,126.5003877309306,133.39008951319843,120.55209989071304,144.30133752543435,150.67591415811313,99.19538341554659,124.43732180683385,133.0796413497476
2010-02-08,132.1136228530792,132.03896432178294,126.50382126763735,133.39855933999982,120.56146795808036,144.29188167057836,150.6717528986136,99.18153013277113,124.43565519694944,133.07173758806704
2010-02-09,132.11855782697754,132.05137002506106,126.50726633475801,133.4069857222279,120.57087811356017,144.27375022607768,150.72703812843594,99.17033442038043,124.43936727119055,133.01896713165308
2010-02-10,132.12354480448153,132.0637081987973,126.5107196031294,133.41554811492992,120.58040535845338,144.28037868595496,150.78268799622325,99.17807858889917,124.43698524466409,133.00952088435184
2010-02-11,132.12850206051954,132.07620764827632,126.51420677324131,133.42406728480276,120.5899751033017,144.26663869414148,150.82340071752995,99.17881583172985,124.43979264379146,132.99142449866935
2010-02-12,132.13347440172586,132.0889216795991,126.51766457033051,133.43259259993553,120.59939557905552,144.2751720090441,150.87252060204028,99.21824123074376,124.46718058511036,133.02296629971596
2010-02-13,132.1385040725483,132.10168918389178,126.52118449064618,133.44087479366587,120.6088615342209,144.2452083883347,150.93270891660393,99.20429919991382,124.48104669465573,133.0381792937277
2010-02-14,132.14362140488345,132.11447374596176,126.52474817241585,133.44910291645905,120.6184613442515,144.23490152443938,150.99900393961218,99.20396150686656,124.50059854865543,133.03783579744115
2010-02-15,132.1487564701449,132.12703361009648,126.52818548403056,133.45746036780216,120.62809970876823,144.2420325016985,151.051129054937,99.16208589524194,124.52342054452672,133.05626209537752
2010-02-16,132.15406598358916,132.13953736071718,126.53169558355722,133.4660965144477,120.63787667456337,144.2940135174,151.1380930694655,99.12900684425237,124.53909158363335,133.07390696561893
2010-02-17,132.1592995877235,132.152237349902,126.53526398757212,133.47481483865047,120.64766676485442,144.28679692992603,151.19011433142225,99.14933092790078,124.56690470698034,133.09016291524875
2010-02-18,132.16453542542703,132.16496667242356,126.53892020870087,133.48346783667836,120.65745909495398,144.35096359428093,151.15409355753928,99.15466538548597,124.56297788793104,133.08456604951203
2010-02-19,132.16972482261997,132.17772560067783,126.54270533008862,133.49207686789927,120.6672935377533,144.38351875493987,151.18958038670348,99.17783233057122,124.59849308559807,133.11073509285816
2010-02-20,132.17497592883456,132.19014867688782,126.54654335574428,133.50073458472792,120.67700729680047,144.45291592123945,151.27296375621262,99.17890476656126,124.6266817296574,133.13151410839302
2010-02-21,132.1801736741943,132.20251721541285,126.55034659409532,133.50935372743322,120.68677246548881,144.45458770725304,151.31056382906843,99.17425208783179,124.63671926803043,133.13127039635236
2010-02-22,132.18551988642375,132.21471504139132,126.55410353391159,133.51827551101752,120.69665440541365,144.43457156367674,151.29131913920415,99.15285583989089,124.61618172010645,133.13001271698212
2010-02-23,132.1909416854032,132.22696139837169,126.55782752675275,133.52706195091034,120.70648952087016,144.44269169479844,151.2624751076755,99.17159283924451,124.6215681817377,133.11795767768683
2010-02-24,132.19622025662704,132.23931091535,126.56157707594082,133.53606966881432,120.7163595863629,144.46791687938838,151.29373156792775,99.16907955357249,124.60941306801298,133.13215437462875
2010-02-25,132.2012493842248,132.2516764157573,126.56540636849122,133.54537311112193,120.72631410711898,144.4309995842474,151.31856311074347,99.1525248705561,124.57383044833927,133.11936982697304
2010-02-26,132.2060338709371,132.26427260021063,126.5692386183661,133.554966951497,120.73642806808537,144.4571667397217,151.32759657540456,99.16278671342579,124.55700702303025,133.13231658287927
2010-02-27,132.21077846539356,132.27681153968462,126.57308755331204,133.5645736957258,120.74662453449264,144.4429907423382,151.3588167062315,99.1968843260783,124.55434150160836,133.15663053117353
2010-02-28,132.2155326261041,132.2892585911592,126.57696508744328,133.57419947875425,120.75684804233796,144.46151735383538,151.44516617695072,99.19570966357972,124.54164320464498,133.2079239802237
2010-03-01,132.22036056508475,132.3014941750044,126.58082680700383,133.58379823936303,120.76721389969617,144.44241723841935,151.50884960690803,99.2341042419497,124.5343553395049,133.20213978811154
2010-03-02,132.2253709802377,132.31385566766266,126.58478271285266,133.59329253096553,120.77746203575826,144.41345517177848,151.50788076180723,99.23652382039144,124.52468536411845,133.17722417965783
2010-03-03,132.23038710896057,132.32634370395937,126.58871036005544,133.60288907869432,120.78780330223492,144.44830475003374,151.5029368396756,99.24797090005514,124.58412640457954,133.1924384673166
2010-03-04,132.23542997825425,132.3389635343886,126.59272166956966,133.6126102511549,120.79823661362599,144.44664382514244,151.6428943970205,99.25631919385384,124.59260886628043,133.18238591595403
2010-03-05,132.24069232284975,132.35185017236154,126.5967220616827,133.62247333145865,120.80862159975908,144.49926154132388,151.68723036703494,99.25175750770944,124.60177303676095,133.22057960901418
2010-03-06,132.2459190649696,132.36490608707675,126.60069982650111,133.63217254797573,120.81902315508407,144.51796232673036,151.73135548322665,99.25871277560003,124.60649424484849,133.22574657814377
2010-03-07,132.25119971714622,132.37779620958523,126.60473826676154,133.64189983264856,120.82957546334443,144.5420669295404,151.74215448490878,99.22081983067234,124.62609273210931,133.19003838543708
2010-03-08,132.25661566235732,132.39096522732572,126.60880643854429,133.65173820749004,120.84014186681762,144.51888833256518,151.7247259797005,99.20086560095962,124.66267171563243,133.2136003305756
2010-03-09,132.26214820997805,132.40414227785396,126.61286117459287,133.661708356807,120.85070011004893,144.52515280393462,151.72901590770033,99.20200115176723,124.68872731949914,133.2513776550379
2010-03-10,132.2678975586715,132.41725280849818,126.61695820188045,133.67187877249896,120.86130831594188,144.51959242743072,151.78697461855168,99.20391966535705,124.69182727812414,133.25759971117438
2010-03-11,132.27358695563223,132.4307007044348,126.62104589061495,133.68233525177016,120.87193202592611,144.5683716775311,151.7813533772872,99.22011574019461,124.66250334351321,133.273030360563
2010-03-12,132.2792213037042,132.4440548631728,126.62514100723126,133.69300602989836,120.88264062403842,144.60056065806285,151.7180700866325,99.22480592533174,124.63968291650286,133.25698430114485
2010-03-13,132.28478073383732,132.45706673214082,126.62922308788959,133.70353404122,120.89332860737767,144.59522154725587,151.74038107133515,99.23051417814048,124.61555675888597,133.2643637533896
2010-03-14,132.29022759366285,132.47005482335047,126.63340539525069,133.7141587908132,120.90406110525628,144.6469538020001,151.74878161317562,99.24194715564235,124.60868690758457,133.27983051119605
2010-03-15,132.29566799629458,132.4830772681587,126.6375779891891,133.72490266747323,120.91492568143018,144.64026085079692,151.79886405644922,99.23029003730021,124.62780961797674,133.2672947852756
2010-03-16,132.3010375036581,132.49605521932315,126.64175170100354,133.73561353667648,120.92571514855219,144.6636633427996,151.84302499260534,99.18086322634396,124.61624034513065,133.28230247152564
2010-03-17,132.30649838163438,132.50902505269227,126.64597801701316,133.74635764431042,120.93653035994917,144.68180022747913,151.9214262612129,99.20234240479878,124.62740741330241,133.34001357062016
2010-03-18,132.3119754683667,132.52185129706584,126.65021979704385,133.75721173034853,120.94728440281577,144.69521003884856,152.00671225036015,99.18315738539279,124.70676379501342,133.3491547418912
2010-03-19,132.317516610698,132.53454985704929,126.65449468595776,133.76775112648806,120.95805700529984,144.6682589783464,152.0411449640072,99.14463779720977,124.70686994902702,133.35496945429736
2010-03-20,132.32318509629022,132.54724705567037,126.65869504165362,133.7783492031706,120.96878024904393,144.69131848975024,152.12357548767102,99.12015095244328,124.68886056374724,133.40612258386523
2010-03-21,132.32908322108435,132.55992615741684,126.6629030784504,133.78886552303584,120.97937044238098,144.73871220429785,152.15221602774866,99.15014441683616,124.67919701609624,133.4011012454377
2010-03-22,132.33504594118511,132.5727356499997,126.6671321826529,133.79970849998492,120.98995575854498,144.7613692875498,152.19288149108607,99.17283020449113,124.68621674295025,133.36547249359944
2010-03-23,132.34109181906632,132.58585113553428,126.67138768392951,133.8104129245477,121.00040120911424,144.73234366166744,152.23633942868318,99.13769047863967,124.67936645052554,133.41692967122998
2010-03-24,132.34711633159682,132.59909210866132,126.67573744476161,133.82127246649728,121.01073289692242,144.71540988557248,152.20018505620493,99.14415506128636,124.70679997416023,133.44398283270255
2010-03-25,132.35327143678728,132.61199736123785,126.68019681230743,133.83196340129604,121.02093228531518,144.712284593831,152.24599475244185,99.15004221657837,124.70596166771917,133.4673166779498
2010-03-26,132.35939023470405,132.62520032327978,126.6846314014173,133.84272147552537,121.03123436777362,144.71608818658268,152.261044368024,99.15353414679359,124.71888324361345,133.48365314908332
2010-03-27,132.36547204347377,132.63846679619,126.68904277108584,133.85360207137262,121.04155709295489,144.6752349804172,152.24725611848572,99.11379957982044,124.66225914083319,133.49781908432294
2010-03-28,132.3716168096266,132.6520878523323,126.69347048827098,133.86460101152235,121.05196494409566,144.6971581526358,152.27033226391865,99.11649038767044,124.68064527220623,133.51186624245585
2010-03-29,132.3777066934152,132.66547838599544,126.69788562839116,133.8756222472404,121.06226538741731,144.7138106102581,152.3250623060757,99.09496185318274,124.63137773554436,133.51375726501553
2010-03-30,132.38387968096347,132.67883789689105,126.70234043684196,133.88666553632436,121.07260727172788,144.706137890715,152.3533503891774,99.0976487856565,124.6425365548128,133.49700805185796
2010-03-31,132.3900612125922,132.69224247949288,126.70676424025821,133.89759777660908,121.0829010354375,144.70709711147086,152.3224093893484,99.11553948026015,124.62280003650724,133.53851113576602
2010-04-01,132.39614817151124,132.70581170564233,126.71131017185941,133.90844677132654,121.09323099906162,144.7141319147924,152.30421045415636,99.10569885488177,124.63635712468603,133.5252111598509
2010-04-02,132.40232212816392,132.71933851880695,126.71594650324153,133.91928079056814,121.10352777046884,144.65725186357946,152.346601123115,99.0770917075232,124.61033181094936,133.55854949122173
2010-04-03,132.40847037720314,132.73275325846558,126.7205179070162,133.93022325410226,121.11398035135322,144.71215050930965,152.30871422211857,99.07891527707123,124.63021634662752,133.58180491167695
2010-04-04,132.41469769673986,132.74605657832643,126.72509406776565,133.94116078155258,121.12458344514425,144.7274109756599,152.3834040893874,99.0746723841311,124.61991466885412,133.6006598693932
2010-04-05,132.42084764266502,132.75933867041783,126.72962436087543,133.95223641774393,121.135094249978,144.69990397554528,152.34257842709923,99.06853872566764,124.58887012041677,133.56626395201565
2010-04-06,132.42724010559428,132.77242282842653,126.73413589708532,133.96314041413052,121.1455763484434,144.69677305090005,152.4001739993025,99.06464994579525,124.59785688481648,133.60311660271014
2010-04-07,132.4336272709357,132.78561906264227,126.73858679798309,133.9742006252365,121.15605100751081,144.67317849862758,152.47000982771763,99.07477782855622,124.6223172008027,133.58833294453896
2010-04-08,132.4400372433058,132.7988808563052,126.74315889054142,133.9852644355909,121.16654268744993,144.63564505356635,152.47423188856112,99.08370435808514,124.66078959552915,133.62620648739025
2010-04-09,132.44631806594532,132.81213725566866,126.74775218335296,133.9965587746824,121.17709567523463,144.61790830152822,152.48595963108258,99.11361398890584,124.66038503222597,133.6062444983401
2010-04-10,132.45255351830275,132.8253228929493,126.75225363313288,134.00778226516437,121.18762260585282,144.61556455037967,152.50561203078564,99.08291731440589,124.70443587359583,133.6215047661137
2010-04-11,132.4586238563768,132.83829981239705,126.75676972046953,134.0189985907553,121.1982479310745,144.60472070253826,152.53237140953252,99.08520342986154,124.71007407888678,133.6057199383896
2010-04-12,132.46459862606238,132.85131540419948,126.76123106504835,134.03031338467665,121.20879572118598,144.61905477504098,152.56095121636577,99.06085591389407,124.66736003799292,133.63164632524558
2010-04-13,132.4704561805962,132.86439956557055,126.76572014919948,134.0417307176307,121.2194168497111,144.6502234067024,152.54368874645382,99.06934751386386,124.65604580211891,133.59625615453388
2010-04-14,132.4762619890803,132.87736975780396,126.77020122855107,134.05298171829048,121.2299896791369,144.60702739164446,152.55917628453076,99.05887619301592,124.63897942896232,133.59291449810985
2010-04-15,132.48204732767402,132.89023911430453,126.77476619422006,134.06410418307684,121.24043500733296,144.60579324802086,152.66103056719652,99.02980157089563,124.6698653126053,133.586053909373
2010-04-16,132.48804530807035,132.9031627908799,126.7793993767377,134.0754588622235,121.25090301169259,144.61306208121283,152.62509215435963,99.01573922339907,124.65554741309023,133.62953987175018
2010-04-17,132.49421916790612,132.9161495359826,126.78401037281212,134.0867989502939,121.26129827881823,144.66399622396426,152.66711303099873,98.99152773791272,124.61739098543225,133.68223322377992
2010-04-18,132.5006228513624,132.92912142632804,126.78853887833267,134.09797064204506,121.27166595886494,144.70157862925723,152.6667546303571,98.97676984540767,124.66388818888579,133.70646755811106
2010-04-19,132.5070588153214,132.94218072861415,126.7930799323554,134.10950814212842,121.28221115630639,144.69914561797637,152.71098584078922,98.9691727896644,124.67392800613241,133.70025056542787
2010-04-20,132.5135701572458,132.9553883571263,126.79760643818634,134.12118283380232,121.29274064612096,144.6685082006135,152.68587807492474,98.98896405970736,124.64867927767276,133.71475322802655
2010-04-21,132.5200717597035,132.96816486074746,126.80224204652322,134.13293483350657,121.30325917812368,144.65081055116306,152.6565249578815,98.95862643199285,124.65615407663546,133.66067916210747
2010-04-22,132.5264725476326,132.98110827927613,126.80683992299058,134.14465759230694,121.31389469832116,144.68333314340555,152.67169494138648,98.95768270152186,124.64313161429398,133.6442137907303
2010-04-23,132.53273460822848,132.99430429188,126.81157172879004,134.1563135079735,121.32455086059757,144.66462576921316,152.76234024536402,98.96441451213369,124.6869097308741,133.64051825421046
2010-04-24,132.5392785992901,133.0077003476519,126.81637671254961,134.16791628351956,121.33522482668488,144.7155075427277,152.65883041258107,98.96830099079233,124.68865428981847,133.6659021127695
2010-04-25,132.54574999209703,133.02118156558976,126.8211367157106,134.1795477636262,121.34592812962178,144.7328831510754,152.6179534716235,98.96279716839304,124.6586610494946,133.65718062299695
2010-04-26,132.5522210730562,133.03465101643025,126.8258505678407,134.19125577832776,121.35651162737773,144.74308836238632,152.6746694924381,98.98106245299962,124.65351198534385,133.64344246094444
2010-04-27,132.55850699804765,133.04800522996365,126.83055560354082,134.20291201389776,121.36694704964029,144.76573688747987,152.68057323490203,98.97169739287008,124.65821910361748,133.66020026636977
2010-04-28,132.56495169205093,133.06117938019753,126.83523568897215,134.2145155569117,121.37728284421017,144.79021433639875,152.66896330976832,98.97938440468195,124.67818148353648,133.61293126531146
2010-04-29,132.57129993750198,133.07394735353375,126.83996330334878,134.22620864392124,121.38754867792387,144.84759169595648,152.7675137615008,98.9898308441996,124.71689351541184,133.62383642358455
2010-04-30,132.57770901128865,133.08684987526692,126.84467254586626,134.23777063702798,121.39788842326436,144.82828035268196,152.77721655016992,98.9949599717151,124.73819824783695,133.6454542892618
2010-05-01,132.58414486635596,133.1000228428955,126.84950074444792,134.2497026244077,121.40814718208962,144.7954726724736,152.89646142786347,98.99110283162379,124.72166164237669,133.61085333331607
2010-05-02,132.59067963973288,133.11267283603695,126.85434836053429,134.26157867567835,121.41839557288138,144.75922926621914,152.90360654851492,98.97091425135146,124.7440118957155,133.63570941890202
2010-05-03,132.59697454457347,133.1254642028662,126.85910823890997,134.27333261856558,121.42886943422425,144.7403338900901,152.93535328511499,98.96019040414032,124.77666826006377,133.64048229942273
2010-05-04,132.60334163314732,133.13807155472813,126.86393330865188,134.28518541625957,121.43923195030236,144.73128772633194,152.94680163005495,98.92466332682359,124.80406874777101,133.67007297313106
2010-05-05,132.6096318429201,133.15055180628042,126.86869778234741,134.29684954537672,121.44963842705164,144.71299445881036,152.9767973522467,98.91309015589034,124.80299702059004,133.65849198188045
2010-05-06,132.61612353665808,133.1628109248374,126.87342772537323,134.3087333804375,121.45995639030919,144.65809026228717,152.9600399689592,98.90399839793653,124.76930513997556,133.69365207296863
2010-05-07,132.62272292101645,133.17516203453445,126.87824030975096,134.32059300518426,121.4702315847296,144.6404481306262,152.98954970579226,98.91716556600514,124.7605022129345,133.6922966757626
2010-05-08,132.62918991948976,133.18740815154746,126.88313074779506,134.33245501361523,121.48059606130505,144.66889313973863,152.93548250718385,98.89692444270563,124.73589562695616,133.69905480921656
2010-05-09,132.63568606772785,133.19961628082157,126.88798635687692,134.34445428742055,121.49093489192795,144.62952189729782,152.92321575831403,98.90594252730033,124.71930876173002,133.70835697602567
2010-05-10,132.64231137206826,133.21180635991934,126.89289063974003,134.35643702455715,121.5012691222965,144.61442395784746,152.99743444178276,98.90828881767793,124.72668943175613,133.7200516624368
2010-05-11,132.6488818149932,133.22405314641168,126.89780802491345,134.36818501134888,121.51159218104748,144.58360171213528,152.99058675870893,98.88744298414699,124.74239635132966,133.75153976490233
2010-05-12,132.6556485569955,133.23592256202937,126.90260776305254,134.37974892695317,121.52186371160133,144.54575929259,152.95631171455392,98.86559543892174,124.71304694317644,133.75004554442967
2010-05-13,132.66218977434957,133.24824020549968,126.90736102824677,134.39140741155234,121.53203818599061,144.5469052463162,152.9462352886794,98.87279684637139,124.72431305582772,133.77603968319212
2010-05-14,132.66867309757794,133.26074181575837,126.91212583717166,134.4031122392006,121.54211405066835,144.56518630428735,152.9197120764962,98.82685842502191,124.74178336522209,133.75928615390376
2010-05-15,132.67515331949147,133.2727062671892,126.91687558021515,134.41491034121825,121.55230798458611,144.54858683117345,152.93585154547722,98.82461627046162,124.7263236112033,133.7735297854279
2010-05-16,132.68165491168006,133.28468066845988,126.92158885413916,134.42683734007434,121.56253258984584,144.53800042958207,152.90973735664465,98.80513785162762,124.72673754565882,133.7925578392123
2010-05-17,132.68796137980445,133.29668286234596,126.9263332792938,134.43884124505422,121.57277021974788,144.5669452864175,152.9140607661007,98.75980748110236,124.73127448444315,133.84551181543756
2010-05-18,132.69428908659458,133.3086959107357,126.93111399465882,134.4510077447366,121.58313735520626,144.5476054173867,152.94300763511245,98.76475385092698,124.70611189433589,133.8474527838441
2010-05-19,132.70058640624634,133.3207814060927,126.93586852304949,134.4635607402481,121.59353387980046,144.5516126606631,152.93014227458607,98.75105615429982,124.71417409182523,133.8877437983574
2010-05-20,132.70672984681076,133.33279130028998,126.94062143685522,134.47626780969722,121.60375957819502,144.60454143773816,152.95086200827066,98.7310259000983,124.71993164194495,133.90340460277176
2010-05-21,132.7127401313392,133.344551070979,126.94545402764737,134.48894977138397,121.61391691015365,144.6411713623079,152.93758675825035,98.72154887920495,124.71580043070422,133.9358892898513
2010-05-22,132.71878689177714,133.3562160561165,126.95032965586478,134.50171847265264,121.6239891329394,144.66391397610008,152.96748820231346,98.72359121244199,124.74205902584684,133.90763620302948
2010-05-23,132.72467191314132,133.36810688298266,126.95507886224674,134.51458492153827,121.63414508533714,144.63621790457728,152.97774866615552,98.7480114160219,124.73275003775946,133.920001135119
2010-05-24,132.73039914284283,133.3803856996612,126.95982981401131,134.5275988874333,121.64418486551722,144.60510523467994,152.9225243412026,98.73808919077238,124.7431494027045,133.9236720880976
2010-05-25,132.7362072044092,133.39244938079716,126.96457397795405,134.54065968627518,121.65420690172954,144.60551096898922,152.90547003006614,98.75726015905059,124.76527325847928,133.97543828704076
2010-05-26,132.7418672029675,133.40478478367518,126.96931464421144,134.55358165824603,121.66418296005286,144.5883851166862,152.90586787827056,98.75830754982712,124.73860850904647,133.98576265402744
2010-05-27,132.74768971540237,133.41713509451284,126.97408958115852,134.5664747448774,121.67404225431692,144.56929370104606,152.87373035921797,98.73487792497714,124.75069556407969,133.9550759359214
2010-05-28,132.75350263364638,133.4287176383543,126.97896688725153,134.57928899260762,121.68391753164067,144.5842198942659,152.83806266924265,98.75377321090771,124.74985245466071,134.01267559814676
2010-05-29,132.7594152136859,133.44016858436626,126.98384497398115,134.5922591256833,121.6937591786257,144.59302872294475,152.80347858289872,98.7266400745802,124.71480538899843,134.03091582495023
2010-05-30,132.76550940927666,133.45188816054224,126.98866337622913,134.60505451852163,121.70345127939098,144.61629023526754,152.776877631071,98.72724540736601,124.71635824621714,134.01617452933817
2010-05-31,132.7715470094914,133.46349432810499,126.99353486832024,134.61797304387807,121.71320037273796,144.63763506848403,152.82289408957294,98.67994179644936,124.75135186266066,134.03412835992364
2010-06-01,132.77743058660144,133.47505155108487,126.9985640195893,134.63087768200575,121.72294641749374,144.63775272292273,152.80501999978011,98.66461283263445,124.76013012866102,134.08631325390343
2010-06-02,132.78340245471517,133.48689370685833,127.00350039240838,134.6439293038856,121.732653551756,144.63950233315555,152.78713453018395,98.64762331152352,124.74794763882981,134.12101305554472
2010-06-03,132.78957989765306,133.4985542699716,127.00840918200548,134.65679923761147,121.74226331446555,144.65889361894105,152.71147459902846,98.63643907966124,124.75672673256905,134.12122998791844
2010-06-04,132.79573443141268,133.51001235583175,127.01331298497823,134.66989188569676,121.7519799501752,144.6656203624219,152.66374506230414,98.62569083302026,124.7823283343385,134.10956486841175
2010-06-05,132.8019895464943,133.5214748643432,127.01822211146566,134.68324649389746,121.76163900162534,144.6821956329273,152.66345243900528,98.58487831601346,124.79233728174385,134.13457854587517
2010-06-06,132.80818910016478,133.53316808343948,127.0232263546721,134.69676756132006,121.77134641986703,144.6858563498494,152.6656607746351,98.56659544077925,124.80459229413312,134.14474111481897
2010-06-07,132.8143319838943,133.54492529072908,127.02819272478132,134.71019093621433,121.781054551394,144.7377677326763,152.68757288611434,98.59507139997174,124.80606351081322,134.13831450084547
2010-06-08,132.8203829819612,133.5563986608381,127.03304629378674,134.72365451832505,121.79097486299452,144.705452295308,152.7025655862916,98.58853071981592,124.7998237098828,134.12132445461623
2010-06-09,132.82646494150194,133.56811459384252,127.03788664242813,134.73695846336764,121.8008677737051,144.6702045780026,152.71845881057237,98.57243865705195,124.8152969086921,134.17711427795675
2010-06-10,132.83261980350701,133.57953280637355,127.04271467036112,134.75006931063223,121.81062683207531,144.72974313945255,152.70154021358047,98.54082794450244,124.79466230372142,134.18629847489655
2010-06-11,132.83899334951738,133.59087475793078,127.04760372549815,134.76315281142004,121.82038661017283,144.73634557654813,152.66990176992184,98.52532799221139,124.78691379110711,134.1736021059387
2010-06-12,132.84556115226198,133.60203130736014,127.05257908899135,134.77632936263225,121.8300312711971,144.74256866273635,152.6561974774745,98.52303726814868,124.80485819722273,134.1765754314721
2010-06-13,132.852281708097,133.61288276766484,127.05751831916741,134.7898615003037,121.839692560806,144.81480086608556,152.64590155407333,98.50265364076718,124.78551671626929,134.18708983278108
2010-06-14,132.85914408949154,133.62398052664759,127.06256310652755,134.8034166603962,121.84937870356198,144.8133740515693,152.60346705343022,98.52046070276558,124.7929866984387,134.2029237997892
2010-06-15,132.86586434365006,133.63537958093977,127.0675737895148,134.81666581710212,121.85913696887388,144.82544509894797,152.6541523787421,98.48403561686486,124.79566662591876,134.1618827050654
2010-06-16,132.87259829000132,133.64655269199326,127.07253914452504,134.8302554661573,121.86893835886066,144.80900176472156,152.67382586341347,98.48421595342826,124.83799140673003,134.14363710405243
2010-06-17,132.8794773519392,133.65775003969847,127.07755986148115,134.84366715086009,121.8787298468442,144.8532143309827,152.69410399007708,98.48941480970751,124.81822514920945,134.18080037361796
2010-06-18,132.88626589168942,133.66910388177422,127.08264806763776,134.8573254910896,121.88846410683843,144.8193882981594,152.71692781791657,98.48911880099169,124.80900258237229,134.21921734362914
2010-06-19,132.8929443212482,133.6807761355081,127.08777456874401,134.8708088047626,121.89808947475389,144.87307947939863,152.72350644443137,98.48287221145527,124.81224752684915,134.21170824625105
2010-06-20,132.89965607785544,133.69233127181113,127.09281371423859,134.88435838759366,121.90772523827111,144.89834341283265,152.7073056995867,98.47893976091875,124.78998041301989,134.21105510165148
2010-06-21,132.90613072691102,133.70393984068437,127.0978604696021,134.89772636075548,121.91729712760994,144.86599862318232,152.6693469243443,98.4796159129352,124.77778081423341,134.24940425822842
2010-06-22,132.91239872912556,133.7154297008657,127.10287724022449,134.91124845323617,121.92690893953286,144.89764907270177,152.67490770283337,98.49146814708594,124.77553534789597,134.24933798829736
2010-06-23,132.91865165175497,133.7268907823543,127.10798078071605,134.92464541981778,121.93650190332883,144.89010686945613,152.6893692759208,98.49530742620584,124.80696731892422,134.2666145239713
2010-06-24,132.9249653371604,133.73859673527667,127.11298585358468,134.93834648045728,121.9460725061699,144.92063656318533,152.70824975154832,98.50370875481356,124.81510373734292,134.2126713270145
2010-06-25,132.93104631620295,133.74976933819752,127.11804295869318,134.95215404964694,121.95557086989255,144.91931531675027,152.6438520705358,98.48865487151177,124.8007676295882,134.21228596265755
2010-06-26,132.93701493586104,133.7611232977207,127.12303710355643,134.96579665378533,121.96500535926333,144.91754895351133,152.66724511731724,98.49089773116309,124.80323322203496,134.215937979908
2010-06-27,132.94307249584983,133.77244925880893,127.12797709805541,134.97942608193372,121.9744329975835,144.87387181705495,152.6999333014049,98.48945667883056,124.7760108666167,134.22456515981747
2010-06-28,132.94907746440217,133.78380280720253,127.13282804328904,134.9928760540454,121.98378041915049,144.8362173052523,152.70272825680166,98.49495725005853,124.78037583070662,134.2159959626352
2010-06-29,132.95500351955698,133.7951946762804,127.13772626340527,135.00635960043547,121.99291916103671,144.8348272841697,152.69840354802687,98.49451662013614,124.78460257587427,134.19405509728384
2010-06-30,132.96088205168112,133.8066600805227,127.14266808594809,135.01972259822986,122.00210258824312,144.87254968638624,152.7134717073064,98.4581258407375,124.78451091195372,134.21549778392014
2010-07-01,132.96674064818407,133.81801369876996,127.1476385670908,135.03321032926456,122.01144398267328,144.87381550913256,152.71921227966038,98.44557999801731,124.7818543495282,134.21748092186778
2010-07-02,132.9723961513711,133.82950366666256,127.15264017497019,135.04659362481658,122.02072622136076,144.870729257493,152.75349169283555,98.45544726830528,124.80022816059864,134.16501480887726
2010-07-03,132.9781239731162,133.84103636508635,127.15766015580743,135.06038938143502,122.03006415118335,144.87346518977475,152.7212376686047,98.46476318318426,124.81018482717488,134.1335095102508
2010-07-04,132.9837421010912,133.85242590036188,127.16268788892636,135.07402487466155,122.03935368898242,144.87970708127654,152.73200424280986,98.48969118236839,124.80162582906401,134.12859939054977
2010-07-05,132.98939437302187,133.86393061777062,127.16785132295429,135.0878324137415,122.04870944142283,144.9100933497277,152.7664746072,98.49210599673117,124.80788217562143,134.0923305129069
2010-07-06,132.99513469482864,133.87525651917937,127.17293850723759,135.10127649048934,122.05810623191141,144.93983943480097,152.81602816621015,98.5124218659794,124.80465343292467,134.07590482494584
2010-07-07,133.00083624155522,133.8866017497808,127.1780365609085,135.11475109966023,122.06744458816785,144.9049891367825,152.80574107221784,98.50887153607354,124.85032446303681,134.0819946906805
2010-07-08,133.00660996545847,133.8981316270289,127.18307390790187,135.12825530525842,122.0766597629414,144.8944899471466,152.7875939665643,98.51867273124537,124.85741192473597,134.10362535461093
2010-07-09,133.01238324395504,133.9099344764022,127.18809014268084,135.14160319378257,122.08584219695503,144.92069624131912,152.7989932998561,98.5185836439632,124.85715449126332,134.1065391677675
2010-07-10,133.01822665188615,133.9216337121009,127.19309907877998,135.15521302134718,122.09494517504037,144.88801114554752,152.77090926658937,98.50313538565246,124.865633745263,134.0681533887912
2010-07-11,133.02401559479773,133.93311331659973,127.19810464712982,135.16876551324899,122.10405812971587,144.9020794398585,152.79748138425947,98.49960501674637,124.88638766833444,134.1148547486087
2010-07-12,133.0296851294776,133.9441246280088,127.20314583351106,135.18246539299642,122.11315620560946,144.8713445722832,152.82843079106527,98.5129435287131,124.91579829809552,134.17749686201594
2010-07-13,133.0354189521597,133.9553790345942,127.20809435369486,135.196350953267,122.12235498334898,144.8498038028002,152.90187711113697,98.50079176514022,124.9239479548243,134.17204310923688
2010-07-14,133.04105631345703,133.9663924092487,127.21304413150804,135.2104478282658,122.13149855552017,144.86430227705102,152.94822189778395,98.4888370514553,124.90082914391904,134.18887993467874
