,titan,io,callisto,europa,ganymede
2014-07-17,7.9551306447323e-05,0.00011069713266942394,4.4538889409251325e-05,5.529576646057244e-05,5.809614277829667e-05
2014-07-18,8.080236570306987e-05,0.00011111772877447912,4.440275033434915e-05,5.594273585818321e-05,5.72332494566119e-05
2014-07-19,8.231372045397478e-05,0.0001085398082776301,4.432921784602861e-05,5.6347538852863366e-05,5.674501509500551e-05
2014-07-20,8.209035133743825e-05,0.00010794861456564497,4.398397628224693e-05,5.770587690534512e-05,5.6590450165927564e-05
2014-07-21,8.199358900595755e-05,0.00010795185244738548,4.406932899092553e-05,5.7029847508882625e-05,5.706895491841557e-05
2014-07-22,8.19190894851829e-05,0.00010409298148528201,4.4151398210567905e-05,5.586045861605271e-05,5.7576550759108613e-05
2014-07-23,8.103593130859288e-05,0.0001036412277026777,4.443012343502417e-05,5.5788566413195184e-05,5.7807917559715705e-05
2014-07-24,8.09639952121799e-05,0.00010247881971525707,4.343026984576781e-05,5.5591614855243776e-05,5.829384483724276e-05
2014-07-25,8.189331551489154e-05,0.00010244490143640483,4.340329663166109e-05,5.487570355167115e-05,5.795463279323343e-05
2014-07-26,8.208432120326847e-05,0.0001050287360677693,4.3695494959195e-05,5.6441020561681654e-05,5.925481686941403e-05
2014-07-27,8.151041328696707e-05,0.00010300704517174353,4.373293918802368e-05,5.749467537419228e-05,5.8922090852231435e-05
2014-07-28,8.068521184956268e-05,0.00010302514188853529,4.3137684603955506e-05,5.62513774970963e-05,5.924561062720102e-05
2014-07-29,8.093280177523532e-05,0.00010288759148746607,4.291523653798812e-05,5.617839507698896e-05,5.9167253105618656e-05
2014-07-30,8.057401635763739e-05,0.00010124137511180464,4.2974725452671336e-05,5.5666970697476614e-05,5.8749031116134276e-05
2014-07-31,7.990933046753135e-05,0.0001029737677673559,4.33145534208812e-05,5.555410360402746e-05,5.8766462772696926e-05
2014-08-01,8.013459299305303e-05,0.00010402419241217764,4.308576853628843e-05,5.6059185347789864e-05,5.8216638463726156e-05
2014-08-02,8.01428155376982e-05,0.00010189871634724845,4.3324797858623754e-05,5.5158364157037454e-05,5.8286302170085236e-05
2014-08-03,8.121537528182898e-05,0.00010132785995509153,4.3680602863638285e-05,5.43442723217602e-05,5.785224006848999e-05
2014-08-04,8.1199849681024e-05,0.00010433585711044913,4.390888367988843e-05,5.376242796706343e-05,5.717108871472476e-05
2014-08-05,8.043869060125886e-05,0.00010512907665827242,4.391877396292543e-05,5.2494639691591516e-05,5.839765227677596e-05
2014-08-06,7.938181539457467e-05,0.00010518467019138278,4.3905131535737496e-05,5.063958052731188e-05,5.883325266231587e-05
2014-08-07,7.937387558376585e-05,0.00010661033875880577,4.317774128326235e-05,5.019452766497068e-05,5.870704584931552e-05
2014-08-08,7.814895486424334e-05,0.00010809687994672856,4.330121179818569e-05,5.069533450496877e-05,5.8855455209005925e-05
2014-08-09,7.947110768080634e-05,0.0001070961351807842,4.203573659178339e-05,5.155847079674203e-05,5.971158427198198e-05
2014-08-10,7.93441563080588e-05,0.00010901251134920464,4.2105754367582904e-05,5.129714609242164e-05,6.0001996664338364e-05
2014-08-11,7.984987259002096e-05,0.00011007331850443336,4.2861384950132475e-05,5.140502957057258e-05,6.086894113943586e-05
2014-08-12,7.995779591185581e-05,0.00011085489133533244,4.299056785983524e-05,4.904831911600738e-05,5.975850080375267e-05
2014-08-13,7.964578017061186e-05,0.00010800639970032222,4.2962304018789865e-05,4.984861862467049e-05,5.9546651376196635e-05
2014-08-14,7.957887703646804e-05,0.00010690429218196407,4.265506962997101e-05,4.893608907230451e-05,6.0301595028233734e-05
2014-08-15,7.93141069042047e-05,0.00010446045886403077,4.256571171579182e-05,4.91890614739976e-05,5.9198625784073755e-05
2014-08-16,7.963841839964125e-05,0.00010273613601241571,4.248260216810351e-05,4.969907733309853e-05,5.8480291846407795e-05
2014-08-17,8.059134383309186e-05,0.00010201321344882608,4.1467035564624055e-05,4.994704367633496e-05,5.93751167947687e-05
2014-08-18,7.939330223827312e-05,0.0001038597758480364,4.1588767144995487e-05,5.019360581837162e-05,5.791186376313817e-05
2014-08-19,7.898056864719116e-05,0.00010284502942514706,4.1806481663408945e-05,4.795115881428558e-05,5.761250463698353e-05
2014-08-20,8.045613020213338e-05,0.00010129697867045095,4.175142106910279e-05,4.762253906775982e-05,5.72639133677999e-05
2014-08-21,8.058166090796348e-05,0.00010208025622704398,4.187886916096062e-05,4.6066259513866115e-05,5.6659243871104437e-05
2014-08-22,7.964851036224019e-05,0.00010550201336578802,4.211573525347845e-05,4.714761576840587e-05,5.7146886241143946e-05
2014-08-23,7.788113529993979e-05,0.00010626559983673012,4.207844551240569e-05,4.802688931415666e-05,5.7525381787604246e-05
2014-08-24,7.850307788492827e-05,0.00010602884723276418,4.1666168334453246e-05,4.873208700972853e-05,5.739466184606634e-05
2014-08-25,7.901072746197002e-05,0.00010375881318847036,4.128855029672529e-05,4.889181819667243e-05,5.9166373166830155e-05
2014-08-26,8.000730261237265e-05,0.00010355726331123805,4.0881427670447223e-05,4.826165622606737e-05,6.0002574937767506e-05
2014-08-27,7.959408725000117e-05,0.00010423942139947684,4.0525014802117454e-05,4.719170906097858e-05,6.0418226276226505e-05
2014-08-28,8.072399215253157e-05,0.00010558754826939243,4.054491034644059e-05,4.812976322776663e-05,5.9913594192329e-05
2014-08-29,8.076382349697653e-05,0.00010442765071649873,3.991280589410451e-05,4.829312089404958e-05,5.944134574886739e-05
2014-08-30,8.017324856379737e-05,0.00010417320331979063,4.05579714228832e-05,4.812813029531071e-05,5.8091124984116504e-05
2014-08-31,8.107003285418024e-05,0.00010539960740763021,4.022501438760706e-05,4.825240106276496e-05,5.807122764855954e-05
2014-09-01,8.007380436425571e-05,0.00010489637365673765,3.995298340675468e-05,4.880208607049852e-05,5.7163298308626764e-05
2014-09-02,8.130658001181956e-05,0.00010490054947087657,4.005526852113306e-05,4.79614026978048e-05,5.6470287248533424e-05
2014-09-03,7.996966177503673e-05,0.00010461213052814777,3.970421713694883e-05,4.845334688452496e-05,5.6877741620775524e-05
2014-09-04,8.034390058209162e-05,0.00010467172876982289,3.949173670125816e-05,4.9207956385854956e-05,5.74128777492966e-05
2014-09-05,8.095747923242413e-05,0.00010310840533889198,3.9680069358727366e-05,4.939983556195848e-05,5.662674135975543e-05
2014-09-06,8.161834554409886e-05,0.00010101860007427632,4.064684701088339e-05,4.898245922513311e-05,5.7674503985971626e-05
2014-09-07,8.268257580890115e-05,0.00010176163600772448,4.0760058981126335e-05,5.003291733340909e-05,5.725914785914554e-05
2014-09-08,8.35522630542318e-05,9.791498583600067e-05,4.1008886934257305e-05,4.8418986762666094e-05,5.627303824606855e-05
2014-09-09,8.241758529803356e-05,9.785862713873605e-05,4.086950882098428e-05,4.9391725156500144e-05,5.674257273113881e-05
2014-09-10,8.295471916075492e-05,9.824717623474477e-05,4.1544590832387485e-05,4.968282480666275e-05,5.7842434427524125e-05
2014-09-11,8.417158036899686e-05,9.795108054366786e-05,4.1934464162896035e-05,4.899935105262543e-05,5.749076279792931e-05
2014-09-12,8.499286659935379e-05,9.525055202752597e-05,4.150857611584513e-05,4.835257084434552e-05,5.662371676162792e-05
2014-09-13,8.55274884110635e-05,9.46738373523992e-05,4.221945768834168e-05,4.87644969300316e-05,5.5993528453202046e-05
2014-09-14,8.478013117940719e-05,9.745844008213211e-05,4.179203228393824e-05,4.996277939772753e-05,5.719253991087747e-05
2014-09-15,8.314543750631564e-05,9.551517381489738e-05,4.2335572914442565e-05,5.0135873029155675e-05,5.684903431957267e-05
2014-09-16,8.334008745358723e-05,9.587339891403701e-05,4.193199404678438e-05,4.904289897100789e-05,5.724527995809581e-05
2014-09-17,8.471206314220048e-05,9.583779321165053e-05,4.136993239400866e-05,4.874540750576806e-05,5.797932111328841e-05
2014-09-18,8.492926348746543e-05,9.497005142522497e-05,4.110014960256869e-05,4.849384284244529e-05,5.8802089378584554e-05
2014-09-19,8.39226763431622e-05,9.579772328627278e-05,4.117222016963851e-05,4.723995759325916e-05,5.8302187714298626e-05
2014-09-20,8.45806409064398e-05,9.720520090339413e-05,4.122613969204103e-05,4.573155480702695e-05,5.7580183755900904e-05
2014-09-21,8.452809869652356e-05,9.817247483945302e-05,4.078266307727674e-05,4.445775024430887e-05,5.810115730087162e-05
2014-09-22,8.404951808071992e-05,9.766378483400118e-05,4.0397308521455955e-05,4.115351813060997e-05,5.850132894291704e-05
2014-09-23,8.193152989721675e-05,9.928479683729563e-05,3.9945828990584076e-05,4.182918517559031e-05,5.918631317003431e-05
2014-09-24,8.326518164225583e-05,9.749749374532435e-05,4.030681667210878e-05,4.2165044166875276e-05,5.9657639364774084e-05
2014-09-25,8.31018348446122e-05,9.71435234853324e-05,4.087772299943282e-05,4.470476920803712e-05,5.992213069183627e-05
2014-09-26,8.26281774950477e-05,9.616482411112237e-05,4.029856755405348e-05,4.3824982181472905e-05,5.879656964524749e-05
2014-09-27,8.220811695736074e-05,9.633083036075796e-05,4.0432748467544855e-05,4.2525245692814906e-05,5.8709123542444175e-05
2014-09-28,8.226665980659575e-05,9.675397313491096e-05,3.992781052897243e-05,4.156665258525649e-05,5.734554641101397e-05
2014-09-29,8.275646738553633e-05,9.498222367265718e-05,4.032169455681078e-05,4.193637324512167e-05,5.78281024901095e-05
2014-09-30,8.364605937094538e-05,9.261165939800087e-05,4.0383918967101806e-05,4.15793816799237e-05,5.844151870415537e-05
2014-10-01,8.242816200132452e-05,9.468486061314785e-05,4.054716663337565e-05,4.25560629755406e-05,5.8476921479977406e-05
2014-10-02,8.460969217449765e-05,9.655149676324193e-05,4.023101632433246e-05,4.261388742432537e-05,5.9305256401076534e-05
2014-10-03,8.509256912292429e-05,9.660622346641112e-05,4.0370902808506415e-05,4.3136241676178244e-05,5.848529149243831e-05
2014-10-04,8.426929871352407e-05,9.734675283779026e-05,4.144696635699496e-05,4.283577353270118e-05,5.802932482756873e-05
2014-10-05,8.501063409505072e-05,9.756568596008819e-05,4.1370587864797415e-05,4.328179409474053e-05,5.870162120591438e-05
2014-10-06,8.523443432939537e-05,0.00010045895176236108,4.1283584047979716e-05,4.293862301651963e-05,5.843601775912255e-05
2014-10-07,8.476794419087774e-05,9.805354593139803e-05,4.0819658584601015e-05,4.175652875670899e-05,5.7581248746441105e-05
2014-10-08,8.369281166098475e-05,9.972174113781485e-05,4.099846711991262e-05,4.087102371697071e-05,5.766404832718841e-05
2014-10-09,8.203946641627269e-05,0.00010205069614621642,4.090340020335148e-05,4.021074858151508e-05,5.699660934577189e-05
2014-10-10,8.201384644190846e-05,0.00010022801414732996,4.062051269992928e-05,4.153882538937559e-05,5.630148857660444e-05
2014-10-11,8.074211864950165e-05,0.00010070414630147795,4.0726911955113465e-05,4.1943200557836846e-05,5.5229135573542365e-05
2014-10-12,8.037512782976819e-05,9.89883250261947e-05,4.1284013940545705e-05,4.005358064840259e-05,5.4590340279325744e-05
2014-10-13,7.932800931742534e-05,0.00010048488046621173,4.082998317089803e-05,4.075763008093425e-05,5.4730393920010556e-05
2014-10-14,7.991980534782783e-05,0.00010113431791580751,4.1074781282679496e-05,4.160903808370087e-05,5.357972235153774e-05
2014-10-15,7.926814430514462e-05,0.00010001393797787195,4.175251057603191e-05,3.900823270330811e-05,5.3090442527325976e-05
2014-10-16,7.906458734208144e-05,0.00010073320486725379,4.1243250693767664e-05,3.920379875710367e-05,5.3191511969030714e-05
2014-10-17,7.829974653628113e-05,9.972523466661443e-05,4.244466289771154e-05,3.878696640957635e-05,5.325173864001442e-05
2014-10-18,7.65769593549237e-05,9.699616366232178e-05,4.228456361654587e-05,3.755901857993571e-05,5.432355390011523e-05
2014-10-19,7.636884610473516e-05,9.584952062358099e-05,4.215685354003185e-05,3.9609942617868654e-05,5.393335081138595e-05
2014-10-20,7.81867790913271e-05,9.546229196000233e-05,4.2271284312223045e-05,4.063486613015144e-05,5.407066169738073e-05
2014-10-21,7.733339940396711e-05,9.540578845546044e-05,4.041266233167917e-05,3.8919462471698196e-05,5.516419195239486e-05
2014-10-22,7.740913813636396e-05,9.435246756850368e-05,4.0534946241788106e-05,3.749321969537256e-05,5.4782933239128084e-05
2014-10-23,7.800347534892005e-05,9.088395994494292e-05,4.051736740229295e-05,3.7793359026316864e-05,5.4882368480280164e-05
2014-10-24,7.845188832233951e-05,9.119008354030456e-05,4.087149847098459e-05,3.667090889525326e-05,5.3804564092096996e-05
2014-10-25,8.058760707063684e-05,8.880500197716579e-05,4.083325125248116e-05,3.7979531328558025e-05,5.4244739586373214e-05
2014-10-26,8.076262726230965e-05,8.792029343829277e-05,4.079844270776789e-05,3.925773566026969e-05,5.4548716047264634e-05
2014-10-27,8.147619137433004e-05,8.753716306153514e-05,4.043408436005258e-05,3.9116062057420464e-05,5.5660813727653746e-05
2014-10-28,8.075132577789468e-05,8.729699438836391e-05,4.017142059642431e-05,3.900336627848944e-05,5.55353640081524e-05
2014-10-29,8.01852498717448e-05,8.782522184103136e-05,4.073586341402091e-05,3.9155733557505457e-05,5.675156758222499e-05
2014-10-30,8.088154769247957e-05,8.779816080961567e-05,4.045819270603879e-05,3.987740994215727e-05,5.590789767073723e-05
2014-10-31,8.262537451741991e-05,8.732969763691756e-05,4.034493326021682e-05,3.7519611055802926e-05,5.568091370000694e-05
2014-11-01,7.995021325069018e-05,8.74042264842334e-05,3.9561285678946234e-05,3.850232648150431e-05,5.51330383238291e-05
2014-11-02,8.006668504001446e-05,8.916306828399279e-05,3.981561341337425e-05,3.941146315566968e-05,5.505339513467433e-05
2014-11-03,8.068039874031818e-05,8.667851869237353e-05,4.0093801373153326e-05,4.065075756631842e-05,5.429082153685094e-05
2014-11-04,8.067793880739416e-05,8.863841864825694e-05,3.955560309676365e-05,3.994831268516741e-05,5.4347240980856526e-05
2014-11-05,7.984478340072876e-05,8.646075170903877e-05,3.986245610554384e-05,4.099540343571739e-05,5.4179219674432844e-05
2014-11-06,7.936021259191683e-05,8.66496477625045e-05,3.9409779901244946e-05,4.093666622062564e-05,5.3554064711303084e-05
2014-11-07,8.022780898464532e-05,8.790964031146764e-05,3.918023019999772e-05,4.1989383290808036e-05,5.316087545659265e-05
2014-11-08,7.851628015265177e-05,8.433202639634985e-05,3.964289638358487e-05,4.270107038384374e-05,5.268788442758243e-05
2014-11-09,7.910364334828834e-05,8.127717357786501e-05,4.066556388937492e-05,4.2073676558507245e-05,5.230547320467238e-05
2014-11-10,7.974697080159743e-05,8.109152377233642e-05,3.969331936914955e-05,4.1860062823140254e-05,5.1494167830901105e-05
2014-11-11,7.815466249616598e-05,8.292815310229074e-05,3.9532047287460514e-05,4.097056155649703e-05,5.182294103311946e-05
2014-11-12,7.91411367215833e-05,8.203529584593916e-05,3.949574035289061e-05,4.25698629671345e-05,5.1243777812182145e-05
2014-11-13,7.74388921471747e-05,8.34472730346647e-05,3.9339161520102195e-05,4.376380095560961e-05,5.331277020514946e-05
2014-11-14,7.682310653800428e-05,8.600100563715962e-05,4.0076563523339104e-05,4.275102671980058e-05,5.42529762552757e-05
2014-11-15,7.586647928370382e-05,8.303177093660352e-05,4.115632446888284e-05,4.360655127433333e-05,5.273646315639979e-05
2014-11-16,7.711468728266446e-05,8.472064825548742e-05,4.2218207911615124e-05,4.239521216908848e-05,5.305361819241128e-05
2014-11-17,7.906436637572511e-05,8.653263337810024e-05,4.269078121588166e-05,4.0310342858784765e-05,5.2598541177451e-05
2014-11-18,7.859884251582017e-05,9.023160011412124e-05,4.266813005315839e-05,4.118852616530333e-05,5.224553586224978e-05
2014-11-19,7.80847514265659e-05,9.141679306878814e-05,4.2542627407105016e-05,4.0789221610104676e-05,5.242850686126843e-05
2014-11-20,7.898202786704722e-05,9.177385971370633e-05,4.269618687424703e-05,3.902510278441795e-05,5.259941955371161e-05
2014-11-21,7.930706327630155e-05,9.081232913876747e-05,4.2855969281774264e-05,3.882344806060978e-05,5.291874053936496e-05
2014-11-22,7.956135395015274e-05,8.766674926130591e-05,4.26218399585121e-05,4.033174123652117e-05,5.283747645257186e-05
2014-11-23,8.096522416045637e-05,8.683226925354504e-05,4.231065885651475e-05,3.889823836966677e-05,5.200367324098565e-05
2014-11-24,8.059388519554567e-05,8.745558372402762e-05,4.2017377366532216e-05,3.931789326294677e-05,5.180356021927679e-05
2014-11-25,8.058887376050095e-05,8.890919850079726e-05,4.254783435286846e-05,3.722601687972116e-05,5.2927480318931686e-05
2014-11-26,7.977305099649001e-05,8.935456598080371e-05,4.2374080215346055e-05,3.77929077497452e-05,5.3195835207020536e-05
2014-11-27,8.161905130399383e-05,8.777197802500858e-05,4.2459362369129394e-05,3.7817212676261036e-05,5.246016076765336e-05
2014-11-28,8.102335494242219e-05,8.96218609038879e-05,4.2589491088484976e-05,3.7913005284995194e-05,5.298968790623526e-05
2014-11-29,8.204306906067771e-05,8.980711205697212e-05,4.224122123419605e-05,3.794214115893091e-05,5.3422861234331265e-05
2014-11-30,8.176725567188292e-05,8.863867998898378e-05,4.1724066271120464e-05,3.739526699431117e-05,5.26034110541751e-05
2014-12-01,8.06090898501921e-05,8.808469204502067e-05,4.1603744412643806e-05,3.695676059911612e-05,5.237700150351188e-05
2014-12-02,8.086260228479247e-05,8.910352945989963e-05,4.168923047020989e-05,3.658257171279544e-05,5.137775288410751e-05
2014-12-03,7.98606254646117e-05,8.80333266031208e-05,4.262337625071666e-05,3.899001827023518e-05,5.18646094687103e-05
2014-12-04,7.982626463887144e-05,8.69410573880458e-05,4.292649227033429e-05,3.978865321885294e-05,5.060750920216073e-05
2014-12-05,7.877618994700519e-05,8.407444718550039e-05,4.243269476766898e-05,3.727815463183681e-05,5.082505693287942e-05
2014-12-06,7.905642278038805e-05,8.490809272254651e-05,4.239816482654035e-05,3.753022056152133e-05,5.019438344788796e-05
2014-12-07,7.914156335075972e-05,8.366067179066405e-05,4.147263851694838e-05,3.7679952661129335e-05,5.0201132149929606e-05
2014-12-08,7.912709753132852e-05,8.128307073573815e-05,4.1500233015190346e-05,3.793695448184309e-05,4.962871003910685e-05
2014-12-09,7.820744367470489e-05,8.113991633229567e-05,4.1561637335929547e-05,3.701378418430323e-05,4.904355187873577e-05
2014-12-10,7.618380106810818e-05,8.141833160468792e-05,4.183351186504147e-05,3.7298473057667536e-05,4.8997582945409235e-05
2014-12-11,7.694142161973616e-05,8.016915208108877e-05,4.180236966089268e-05,3.6964158043328865e-05,4.812454282432377e-05
2014-12-12,7.709016950951941e-05,7.944329649367532e-05,4.138758491700756e-05,3.811227789052296e-05,4.8584138918172926e-05
2014-12-13,7.7470573743188e-05,7.811364132170873e-05,4.1944330604781754e-05,3.805020153402339e-05,4.9003519765999926e-05
2014-12-14,7.764144810495921e-05,7.993402621586654e-05,4.24123032760626e-05,3.7367082316608347e-05,4.914824427815212e-05
2014-12-15,7.904919152035284e-05,7.850977845169638e-05,4.197788421644866e-05,3.770788281665105e-05,4.749665409553572e-05
2014-12-16,7.96469565895741e-05,8.148927513529358e-05,4.17866830317859e-05,3.7025266912182886e-05,4.6091399885206386e-05
2014-12-17,8.012647197053191e-05,8.243101257643382e-05,4.189003464971641e-05,3.712264478727967e-05,4.566133227545954e-05
2014-12-18,8.036516562603957e-05,8.173083731022324e-05,4.178350695283051e-05,3.6390028823163334e-05,4.4805602685826784e-05
2014-12-19,7.873869909258424e-05,8.36049348504897e-05,4.214199062713142e-05,3.822587694402024e-05,4.4242830612661876e-05
2014-12-20,7.893436108585838e-05,8.416334717664675e-05,4.250128608163095e-05,3.72707602711575e-05,4.461633702645962e-05
2014-12-21,7.716367378796107e-05,8.56194781095887e-05,4.285559653127713e-05,3.805869022777131e-05,4.448522061850646e-05
2014-12-22,7.859064503623614e-05,8.629863992881681e-05,4.24033713894989e-05,3.841661204040392e-05,4.4106764608864424e-05
2014-12-23,7.888371364250801e-05,8.498902682840814e-05,4.2145831578466186e-05,3.7543908919746016e-05,4.5454710135617304e-05
2014-12-24,7.918893340641553e-05,8.639636297336217e-05,4.220474902250082e-05,3.757938413628814e-05,4.366276208545017e-05
2014-12-25,7.868608812233724e-05,8.642378342393897e-05,4.242932470255312e-05,3.6766824662581854e-05,4.4047000199443076e-05
2014-12-26,7.906368686927401e-05,8.549494543563796e-05,4.259861124644715e-05,3.76847669281144e-05,4.4757764729785876e-05
2014-12-27,7.89643524639061e-05,8.508400310902609e-05,4.2309753979230535e-05,3.8424350973231824e-05,4.484921023784061e-05
2014-12-28,7.892387550123559e-05,8.591766319487881e-05,4.238105957599103e-05,3.839562178598044e-05,4.506009260474286e-05
2014-12-29,7.85410257675423e-05,8.420898255590004e-05,4.305061713694158e-05,3.885249479940178e-05,4.495283538630268e-05
2014-12-30,7.973699138674739e-05,8.31037245188071e-05,4.301047947441461e-05,3.9143971313659875e-05,4.60292548258856e-05
2014-12-31,7.754307353158296e-05,8.286779956589996e-05,4.2396876218875335e-05,3.7465205070530416e-05,4.553470461421405e-05
2015-01-01,7.816200970878207e-05,8.271934527259717e-05,4.22677387164061e-05,3.9724037360633346e-05,4.559960327910062e-05
2015-01-02,7.706097511150922e-05,8.27730085843914e-05,4.237436921061821e-05,4.008434352575918e-05,4.5549309838799346e-05
2015-01-03,7.693000102149128e-05,8.442687617593592e-05,4.200066861526075e-05,4.1500928855908725e-05,4.534971693814782e-05
2015-01-04,7.622619681080245e-05,8.561147682084602e-05,4.2079109006110116e-05,4.2225304626830606e-05,4.46256244148735e-05
2015-01-05,7.580617291558234e-05,8.274124208518252e-05,4.175309997100918e-05,4.15425175441797e-05,4.502277510032293e-05
2015-01-06,7.50156218682907e-05,8.510385680970955e-05,4.2267387329264494e-05,4.28655947020129e-05,4.600426275969127e-05
2015-01-07,7.62466551114116e-05,8.220586422447163e-05,4.182561144117081e-05,4.339322223967379e-05,4.564669060869164e-05
2015-01-08,7.783335533995128e-05,8.272306583356759e-05,4.2286723698659046e-05,4.2418230960183934e-05,4.587145803047754e-05
2015-01-09,7.623148429436455e-05,8.318082449698672e-05,4.2763912584842245e-05,4.121568305603951e-05,4.5557759899450545e-05
2015-01-10,7.770317413680061e-05,8.469651045572846e-05,4.294864520337782e-05,4.033002753223158e-05,4.481374004350336e-05
2015-01-11,7.685104946641985e-05,8.39993762764557e-05,4.339077799930813e-05,4.018718938758603e-05,4.403042789813405e-05
2015-01-12,7.77173900377015e-05,8.272346237325756e-05,4.3561769260458405e-05,4.161647320288786e-05,4.329606863295865e-05
2015-01-13,7.697994482058768e-05,8.293646084100992e-05,4.357486467387872e-05,4.329823809556821e-05,4.307605344111565e-05
2015-01-14,7.716217308795237e-05,8.385360335050329e-05,4.346934338372854e-05,4.333272006928901e-05,4.26480260371509e-05
2015-01-15,7.797017683985885e-05,8.427668174637581e-05,4.430930664600652e-05,4.463240455199191e-05,4.1934261365117464e-05
2015-01-16,7.843038004429204e-05,8.17765812601845e-05,4.367632452351167e-05,4.362737995777799e-05,4.1988679902793535e-05
2015-01-17,7.826294904500486e-05,8.28501487923905e-05,4.3833254226077756e-05,4.4695406400618864e-05,4.2324632657742e-05
2015-01-18,7.819327051961089e-05,8.500124455990132e-05,4.327683918559089e-05,4.453918398605872e-05,4.1786232430007786e-05
2015-01-19,7.748983749378269e-05,8.442043354150996e-05,4.377982926695445e-05,4.462452188924715e-05,4.1351312975557164e-05
2015-01-20,7.766200165870707e-05,8.381876961327528e-05,4.376616042223169e-05,4.509492223214728e-05,4.21243841841612e-05
2015-01-21,7.582827690866267e-05,8.48752875042269e-05,4.344281566259767e-05,4.4494825519159065e-05,4.286219491622667e-05
2015-01-22,7.604758172408133e-05,8.225258044802786e-05,4.377313691672491e-05,4.572994173912548e-05,4.1968377060053186e-05
2015-01-23,7.467150740669837e-05,8.155067598480947e-05,4.391130655667652e-05,4.4031451829518176e-05,4.173358936787608e-05
2015-01-24,7.272462812024649e-05,7.918568033882245e-05,4.3700387920342365e-05,4.4442742637818e-05,4.114874845839722e-05
2015-01-25,7.184661042636264e-05,8.02143648284126e-05,4.374664540174322e-05,4.276045979745291e-05,4.170675498538223e-05
2015-01-26,7.205951612609951e-05,7.988593837726654e-05,4.3582177953860324e-05,4.1010490076542894e-05,4.123671788147654e-05
2015-01-27,7.352574062835515e-05,8.156820256521868e-05,4.370258438823882e-05,4.1703591271868845e-05,4.0901213293143e-05
2015-01-28,7.275388806515792e-05,8.146085591742569e-05,4.434694608668188e-05,4.026428773329371e-05,4.105232444606699e-05
2015-01-29,7.304171462751974e-05,8.360219575376249e-05,4.38774907680628e-05,4.084570029960766e-05,4.032104754525534e-05
2015-01-30,7.389420501668909e-05,8.810830355621135e-05,4.3835057314423054e-05,4.067153196185558e-05,4.057211298880148e-05
2015-01-31,7.353304591517507e-05,8.754913100661454e-05,4.474928992292959e-05,4.035801206381251e-05,4.012341040793288e-05
2015-02-01,7.297275840301154e-05,8.806821504947493e-05,4.501523874522739e-05,4.186259746230547e-05,3.9443303912589656e-05
2015-02-02,7.289819475664316e-05,8.731462238587007e-05,4.507123202501795e-05,4.279423267838922e-05,3.8735620951912964e-05
2015-02-03,7.32129173637297e-05,8.854419393156121e-05,4.4573641815981446e-05,4.186880702117257e-05,3.776567950719567e-05
2015-02-04,7.306195545075944e-05,8.715060347119774e-05,4.483392230669736e-05,4.202278876230814e-05,3.751998185097527e-05
2015-02-05,7.406572368640063e-05,8.596777531333366e-05,4.426316752237369e-05,4.264548153343206e-05,3.799037536111882e-05
2015-02-06,7.433127445710674e-05,8.706155162729878e-05,4.42802065148129e-05,4.311062868156412e-05,3.878305169058294e-05
2015-02-07,7.391294598257936e-05,8.653707803940591e-05,4.428321851612793e-05,4.1864800863988805e-05,3.8048092809273015e-05
2015-02-08,7.435756487383927e-05,8.798930617959222e-05,4.390224084049876e-05,4.2606372350872945e-05,3.928179339784954e-05
2015-02-09,7.523721031366115e-05,8.763439271741724e-05,4.367700785601336e-05,4.313479696227418e-05,4.015303796389702e-05
2015-02-10,7.403997627508652e-05,9.008342356731092e-05,4.400073094545931e-05,4.271101166186675e-05,4.04726991223292e-05
2015-02-11,7.434341271550515e-05,9.048560987978682e-05,4.446145932424095e-05,3.9840012519887225e-05,3.9773212679561354e-05
2015-02-12,7.401716267896319e-05,9.119255242762137e-05,4.433390414138039e-05,3.810371078039054e-05,3.957605593662983e-05
2015-02-13,7.43717625260043e-05,8.999673464038516e-05,4.428119051724799e-05,3.891846714965119e-05,4.002839185202056e-05
2015-02-14,7.365222875233002e-05,8.803846055993603e-05,4.4904673740964185e-05,3.8081531550160364e-05,3.982700935600825e-05
2015-02-15,7.286773663972568e-05,8.878104793152986e-05,4.46700439793446e-05,4.09164945280871e-05,3.865301797389975e-05
2015-02-16,7.400623333020384e-05,9.054941318309417e-05,4.508732100871882e-05,3.967793197423575e-05,3.831485581784477e-05
2015-02-17,7.397340464665447e-05,8.758085694204887e-05,4.4796574291128266e-05,4.120233338289481e-05,3.775333160183081e-05
2015-02-18,7.235072735922721e-05,8.563813058626302e-05,4.4586005417901475e-05,4.17477433944935e-05,3.8627949930925e-05
2015-02-19,7.181583469439978e-05,8.663733836167253e-05,4.453701052575809e-05,4.0066980853348255e-05,3.8051991844367805e-05
2015-02-20,7.207382359641912e-05,8.62621619750481e-05,4.480921866578669e-05,4.1486114002120544e-05,3.790186410879137e-05
2015-02-21,7.272619622233911e-05,8.934517536407505e-05,4.452936432874921e-05,4.1621476585929074e-05,3.8583478278120253e-05
2015-02-22,7.199546078973107e-05,8.937772874673122e-05,4.4726460990407446e-05,4.1851411771487435e-05,3.851627618134401e-05
2015-02-23,7.201749238117117e-05,8.877209160540467e-05,4.425556728682167e-05,4.202903915651035e-05,3.927608930642812e-05
2015-02-24,7.400293737891417e-05,8.845696953585502e-05,4.3703079430690295e-05,4.397933759903161e-05,3.71764867181934e-05
